Date,HourlyRelativeHumidity,HourlyWindSpeed
2017-01-16T03:51:00,91,0
2017-01-16T04:26:00,91,3
2017-01-16T04:51:00,91,0
2017-01-16T05:17:00,87,0
2017-01-16T05:45:00,87,3
2017-01-16T05:51:00,91,0
2017-01-16T05:57:00,91,0
2017-01-16T06:02:00,96,0
2017-01-16T06:11:00,87,0
2017-01-16T06:51:00,87,0
2017-01-16T07:07:00,91,0
2017-01-16T07:11:00,91,0
2017-01-16T07:26:00,83,0
2017-01-16T07:42:00,87,0
2017-01-16T07:49:00,84,3
2017-01-16T07:51:00,82,0
2017-01-16T08:00:00,87,0
2017-01-16T08:22:00,91,0
2017-01-16T08:39:00,87,0
2017-01-16T08:49:00,85,0
2017-01-16T08:51:00,91,0
2017-01-16T09:06:00,87,0
2017-01-16T09:22:00,87,5
2017-01-16T09:40:00,88,3
2017-01-16T09:51:00,88,5
2017-01-16T10:14:00,87,5
2017-01-16T10:20:00,87,3
2017-01-16T10:51:00,96,3
2017-01-16T11:51:00,95,3
2017-01-16T12:51:00,88,0
2017-01-16T13:51:00,81,0
2017-01-16T14:51:00,84,0
2017-01-16T15:51:00,80,0
2017-01-16T16:51:00,77,5
2017-01-16T17:51:00,91,5
2017-01-16T18:51:00,83,0
2017-01-16T19:37:00,96,0
2017-01-16T19:45:00,91,0
2017-01-16T19:51:00,87,0
2017-01-16T20:51:00,91,0
2017-01-16T21:51:00,83,0
2017-01-16T22:51:00,83,0
2017-01-16T23:27:00,96,3
2017-01-16T23:51:00,91,3
2017-01-16T23:59:00,,
2017-01-17T00:51:00,91,0
2017-01-17T01:51:00,91,3
2017-01-17T02:51:00,91,0
2017-01-17T03:02:00,87,0
2017-01-17T03:11:00,83,0
2017-01-17T03:21:00,87,0
2017-01-17T03:29:00,91,0
2017-01-17T03:49:00,84,0
2017-01-17T03:51:00,87,0
2017-01-17T04:05:00,96,0
2017-01-17T04:13:00,91,0
2017-01-17T04:18:00,91,3
2017-01-17T04:51:00,91,0
2017-01-17T05:49:00,84,0
2017-01-17T05:51:00,87,0
2017-01-17T06:01:00,90,0
2017-01-17T06:51:00,87,0
2017-01-17T07:49:00,92,0
2017-01-17T07:51:00,91,0
2017-01-17T08:10:00,82,0
2017-01-17T08:20:00,95,0
2017-01-17T08:51:00,91,0
2017-01-17T09:28:00,100,0
2017-01-17T09:51:00,100,0
2017-01-17T09:58:00,100,0
2017-01-17T10:07:00,100,3
2017-01-17T10:51:00,100,0
2017-01-17T11:51:00,91,0
2017-01-17T12:51:00,80,3
2017-01-17T13:51:00,80,0
2017-01-17T14:51:00,80,3
2017-01-17T15:51:00,80,0
2017-01-17T16:51:00,73,3
2017-01-17T17:51:00,83,3
2017-01-17T18:51:00,83,0
2017-01-17T19:51:00,76,0
2017-01-17T20:51:00,87,0
2017-01-17T21:51:00,83,3
2017-01-17T22:51:00,83,0
2017-01-17T23:51:00,91,0
2017-01-17T23:59:00,,
2017-01-18T00:51:00,87,5
2017-01-18T01:51:00,88,5
2017-01-18T02:51:00,91,6
2017-01-18T03:51:00,87,5
2017-01-18T04:31:00,83,5
2017-01-18T04:51:00,91,6
2017-01-18T05:51:00,91,8
2017-01-18T06:51:00,87,0
2017-01-18T07:51:00,87,0
2017-01-18T08:51:00,88,0
2017-01-18T09:51:00,87,5
2017-01-18T10:51:00,91,7
2017-01-18T11:51:00,87,0
2017-01-18T12:51:00,84,6
2017-01-18T13:51:00,77,3
2017-01-18T14:51:00,80,10
2017-01-18T15:51:00,77,8
2017-01-18T16:51:00,77,6
2017-01-18T17:51:00,84,3
2017-01-18T18:51:00,77,0
2017-01-18T19:51:00,84,9
2017-01-18T20:51:00,84,6
2017-01-18T21:51:00,80,0
2017-01-18T22:51:00,84,0
2017-01-18T23:51:00,84,0
2017-01-18T23:59:00,,
2017-01-19T00:51:00,84,6
2017-01-19T01:51:00,84,0
2017-01-19T02:51:00,88,0
2017-01-19T03:51:00,88,3
2017-01-19T04:51:00,84,0
2017-01-19T05:51:00,81,0
2017-01-19T06:51:00,84,6
2017-01-19T07:51:00,84,0
2017-01-19T08:08:00,84,0
2017-01-19T08:18:00,84,0
2017-01-19T08:24:00,84,0
2017-01-19T08:43:00,88,3
2017-01-19T08:51:00,88,0
2017-01-19T09:10:00,89,0
2017-01-19T09:17:00,89,0
2017-01-19T09:51:00,92,5
2017-01-19T10:23:00,92,3
2017-01-19T10:49:00,93,0
2017-01-19T10:51:00,89,0
2017-01-19T11:25:00,88,0
2017-01-19T11:44:00,88,0
2017-01-19T11:49:00,93,0
2017-01-19T11:51:00,92,0
2017-01-19T12:45:00,92,5
2017-01-19T12:51:00,96,0
2017-01-19T13:26:00,92,0
2017-01-19T13:51:00,88,0
2017-01-19T14:23:00,92,0
2017-01-19T14:38:00,96,0
2017-01-19T14:51:00,92,0
2017-01-19T14:58:00,92,0
2017-01-19T15:08:00,92,0
2017-01-19T15:34:00,96,0
2017-01-19T15:44:00,96,0
2017-01-19T15:51:00,96,3
2017-01-19T16:16:00,96,5
2017-01-19T16:46:00,96,5
2017-01-19T16:51:00,96,5
2017-01-19T17:02:00,96,5
2017-01-19T17:13:00,96,6
2017-01-19T17:29:00,100,3
2017-01-19T17:44:00,96,0
2017-01-19T17:51:00,96,0
2017-01-19T18:51:00,96,3
2017-01-19T19:51:00,100,0
2017-01-19T20:04:00,100,0
2017-01-19T20:09:00,96,3
2017-01-19T20:51:00,100,0
2017-01-19T21:51:00,96,3
2017-01-19T22:06:00,100,0
2017-01-19T22:42:00,96,6
2017-01-19T22:51:00,100,3
2017-01-19T23:12:00,100,0
2017-01-19T23:23:00,92,0
2017-01-19T23:35:00,96,0
2017-01-19T23:51:00,100,0
2017-01-19T23:59:00,,
2017-01-20T00:32:00,100,0
2017-01-20T00:37:00,100,0
2017-01-20T00:49:00,100,3
2017-01-20T00:51:00,96,0
2017-01-20T00:56:00,100,3
2017-01-20T01:29:00,96,7
2017-01-20T01:38:00,96,5
2017-01-20T01:43:00,100,5
2017-01-20T01:51:00,100,6
2017-01-20T01:57:00,96,3
2017-01-20T02:13:00,100,0
2017-01-20T02:51:00,96,5
2017-01-20T03:27:00,100,3
2017-01-20T03:51:00,96,3
2017-01-20T04:00:00,92,3
2017-01-20T04:27:00,100,5
2017-01-20T04:51:00,100,7
2017-01-20T05:06:00,100,6
2017-01-20T05:16:00,100,0
2017-01-20T05:25:00,100,0
2017-01-20T05:51:00,96,3
2017-01-20T06:16:00,100,0
2017-01-20T06:49:00,100,5
2017-01-20T06:51:00,100,5
2017-01-20T07:37:00,100,6
2017-01-20T07:51:00,100,7
2017-01-20T07:56:00,100,6
2017-01-20T08:01:00,100,6
2017-01-20T08:29:00,100,5
2017-01-20T08:49:00,100,0
2017-01-20T08:51:00,100,0
2017-01-20T09:10:00,100,3
2017-01-20T09:51:00,100,0
2017-01-20T10:43:00,100,0
2017-01-20T10:51:00,100,3
2017-01-20T11:03:00,100,5
2017-01-20T11:13:00,100,0
2017-01-20T11:18:00,100,0
2017-01-20T11:23:00,96,0
2017-01-20T11:33:00,96,0
2017-01-20T11:46:00,85,0
2017-01-20T11:51:00,92,0
2017-01-20T11:59:00,92,0
2017-01-20T12:51:00,92,5
2017-01-20T13:03:00,92,3
2017-01-20T13:43:00,88,6
2017-01-20T13:51:00,85,6
2017-01-20T14:10:00,85,3
2017-01-20T14:51:00,96,3
2017-01-20T15:02:00,92,3
2017-01-20T15:37:00,89,0
2017-01-20T15:51:00,88,3
2017-01-20T16:14:00,92,3
2017-01-20T16:29:00,96,6
2017-01-20T16:51:00,96,5
2017-01-20T17:05:00,100,0
2017-01-20T17:17:00,96,0
2017-01-20T17:43:00,96,0
2017-01-20T17:51:00,92,0
2017-01-20T18:10:00,96,0
2017-01-20T18:49:00,100,0
2017-01-20T18:51:00,96,0
2017-01-20T19:14:00,100,0
2017-01-20T19:51:00,100,3
2017-01-20T20:51:00,96,0
2017-01-20T20:59:00,96,0
2017-01-20T21:51:00,100,0
2017-01-20T22:00:00,92,0
2017-01-20T22:17:00,96,0
2017-01-20T22:25:00,100,0
2017-01-20T22:51:00,96,3
2017-01-20T23:15:00,96,0
2017-01-20T23:51:00,100,0
2017-01-20T23:58:00,100,0
2017-01-20T23:59:00,,
2017-01-21T00:22:00,96,0
2017-01-21T00:51:00,100,0
2017-01-21T00:54:00,100,0
2017-01-21T01:08:00,100,0
2017-01-21T01:36:00,100,0
2017-01-21T01:51:00,96,0
2017-01-21T02:30:00,96,3
2017-01-21T02:41:00,100,0
2017-01-21T02:48:00,100,0
2017-01-21T02:51:00,100,0
2017-01-21T03:34:00,100,3
2017-01-21T03:51:00,96,5
2017-01-21T04:01:00,100,3
2017-01-21T04:49:00,100,3
2017-01-21T04:51:00,100,0
2017-01-21T05:33:00,100,0
2017-01-21T05:49:00,93,0
2017-01-21T05:51:00,96,0
2017-01-21T06:20:00,96,0
2017-01-21T06:30:00,96,0
2017-01-21T06:51:00,100,0
2017-01-21T06:58:00,96,0
2017-01-21T07:35:00,100,0
2017-01-21T07:51:00,96,0
2017-01-21T08:22:00,100,0
2017-01-21T08:51:00,100,0
2017-01-21T09:18:00,96,0
2017-01-21T09:29:00,100,0
2017-01-21T09:51:00,100,3
2017-01-21T10:36:00,96,0
2017-01-21T10:51:00,100,0
2017-01-21T11:05:00,100,0
2017-01-21T11:23:00,100,0
2017-01-21T11:34:00,96,0
2017-01-21T11:42:00,96,0
2017-01-21T11:49:00,100,0
2017-01-21T11:51:00,96,0
2017-01-21T12:11:00,96,0
2017-01-21T12:29:00,100,0
2017-01-21T12:34:00,96,3
2017-01-21T12:51:00,100,0
2017-01-21T13:12:00,92,0
2017-01-21T13:31:00,92,0
2017-01-21T13:36:00,92,0
2017-01-21T13:42:00,92,0
2017-01-21T13:51:00,96,3
2017-01-21T14:01:00,96,3
2017-01-21T14:11:00,89,5
2017-01-21T14:51:00,89,3
2017-01-21T15:51:00,82,0
2017-01-21T16:51:00,82,0
2017-01-21T17:51:00,85,5
2017-01-21T18:51:00,92,6
2017-01-21T18:55:00,92,6
2017-01-21T19:06:00,100,0
2017-01-21T19:11:00,100,0
2017-01-21T19:19:00,96,5
2017-01-21T19:23:00,92,6
2017-01-21T19:27:00,92,3
2017-01-21T19:38:00,100,5
2017-01-21T19:41:00,100,6
2017-01-21T19:51:00,100,7
2017-01-21T19:59:00,100,6
2017-01-21T20:05:00,100,6
2017-01-21T20:10:00,100,6
2017-01-21T20:15:00,100,7
2017-01-21T20:43:00,100,0
2017-01-21T20:51:00,100,3
2017-01-21T21:13:00,100,3
2017-01-21T21:51:00,96,0
2017-01-21T22:51:00,85,3
2017-01-21T23:15:00,100,5
2017-01-21T23:24:00,100,6
2017-01-21T23:45:00,100,3
2017-01-21T23:49:00,100,3
2017-01-21T23:51:00,96,0
2017-01-21T23:54:00,96,0
2017-01-21T23:59:00,,
2017-01-22T00:02:00,100,0
2017-01-22T00:29:00,96,5
2017-01-22T00:34:00,96,5
2017-01-22T00:51:00,100,3
2017-01-22T01:51:00,96,0
2017-01-22T01:59:00,91,3
2017-01-22T02:09:00,96,3
2017-01-22T02:51:00,96,0
2017-01-22T03:51:00,96,0
2017-01-22T04:51:00,96,0
2017-01-22T05:51:00,92,0
2017-01-22T06:51:00,96,3
2017-01-22T07:29:00,100,0
2017-01-22T07:32:00,96,0
2017-01-22T07:51:00,96,3
2017-01-22T07:56:00,100,5
2017-01-22T08:02:00,100,5
2017-01-22T08:51:00,96,0
2017-01-22T09:51:00,100,0
2017-01-22T10:51:00,96,3
2017-01-22T11:51:00,88,0
2017-01-22T12:51:00,91,5
2017-01-22T13:51:00,85,0
2017-01-22T14:51:00,78,6
2017-01-22T15:51:00,75,0
2017-01-22T16:18:00,75,6
2017-01-22T16:23:00,82,8
2017-01-22T16:33:00,85,5
2017-01-22T16:44:00,88,5
2017-01-22T16:51:00,92,6
2017-01-22T17:51:00,96,5
2017-01-22T18:43:00,100,6
2017-01-22T18:51:00,96,7
2017-01-22T19:20:00,100,0
2017-01-22T19:31:00,96,0
2017-01-22T19:51:00,96,5
2017-01-22T20:12:00,100,3
2017-01-22T20:30:00,100,5
2017-01-22T20:51:00,100,5
2017-01-22T20:59:00,100,6
2017-01-22T21:14:00,100,6
2017-01-22T21:27:00,100,6
2017-01-22T21:32:00,100,6
2017-01-22T21:37:00,100,6
2017-01-22T21:43:00,100,6
2017-01-22T21:51:00,100,5
2017-01-22T22:10:00,100,3
2017-01-22T22:51:00,100,3
2017-01-22T22:56:00,100,3
2017-01-22T23:51:00,100,0
2017-01-22T23:59:00,,
2017-01-23T00:51:00,100,0
2017-01-23T01:13:00,100,0
2017-01-23T01:39:00,100,0
2017-01-23T01:49:00,100,0
2017-01-23T01:51:00,100,0
2017-01-23T02:01:00,100,3
2017-01-23T02:11:00,100,0
2017-01-23T02:29:00,100,0
2017-01-23T02:49:00,100,0
2017-01-23T02:51:00,100,0
2017-01-23T03:09:00,100,3
2017-01-23T03:51:00,100,0
2017-01-23T04:22:00,100,0
2017-01-23T04:26:00,100,0
2017-01-23T04:43:00,100,3
2017-01-23T04:48:00,100,6
2017-01-23T04:51:00,100,5
2017-01-23T04:56:00,100,5
2017-01-23T05:24:00,100,0
2017-01-23T05:30:00,100,0
2017-01-23T05:51:00,100,0
2017-01-23T06:08:00,100,3
2017-01-23T06:40:00,100,0
2017-01-23T06:51:00,100,0
2017-01-23T07:02:00,100,0
2017-01-23T07:16:00,100,0
2017-01-23T07:25:00,100,3
2017-01-23T07:51:00,100,0
2017-01-23T08:51:00,100,5
2017-01-23T09:26:00,100,3
2017-01-23T09:41:00,100,5
2017-01-23T09:49:00,100,3
2017-01-23T09:51:00,100,0
2017-01-23T10:00:00,100,0
2017-01-23T10:11:00,100,5
2017-01-23T10:21:00,100,5
2017-01-23T10:38:00,100,3
2017-01-23T10:51:00,100,7
2017-01-23T10:59:00,100,7
2017-01-23T11:04:00,96,6
2017-01-23T11:51:00,96,7
2017-01-23T12:19:00,100,0
2017-01-23T12:51:00,96,3
2017-01-23T12:54:00,96,0
2017-01-23T13:03:00,96,3
2017-01-23T13:17:00,100,3
2017-01-23T13:27:00,96,3
2017-01-23T13:38:00,100,0
2017-01-23T13:49:00,100,0
2017-01-23T13:51:00,92,0
2017-01-23T13:56:00,92,3
2017-01-23T14:03:00,100,0
2017-01-23T14:35:00,97,3
2017-01-23T14:51:00,97,7
2017-01-23T15:37:00,89,23
2017-01-23T15:51:00,92,18
2017-01-23T16:00:00,92,20
2017-01-23T16:13:00,96,14
2017-01-23T16:19:00,96,15
2017-01-23T16:38:00,92,16
2017-01-23T16:45:00,96,15
2017-01-23T16:51:00,100,13
2017-01-23T16:58:00,100,13
2017-01-23T17:03:00,100,16
2017-01-23T17:22:00,96,15
2017-01-23T17:51:00,96,29
2017-01-23T17:57:00,100,23
2017-01-23T18:10:00,100,18
2017-01-23T18:14:00,100,16
2017-01-23T18:21:00,100,16
2017-01-23T18:26:00,96,14
2017-01-23T18:51:00,88,14
2017-01-23T19:09:00,96,9
2017-01-23T19:17:00,96,8
2017-01-23T19:24:00,92,11
2017-01-23T19:41:00,96,11
2017-01-23T19:51:00,96,14
2017-01-23T19:57:00,96,16
2017-01-23T20:19:00,96,11
2017-01-23T20:28:00,96,11
2017-01-23T20:33:00,100,10
2017-01-23T20:51:00,100,5
2017-01-23T21:12:00,92,3
2017-01-23T21:21:00,92,5
2017-01-23T21:51:00,96,3
2017-01-23T22:16:00,96,3
2017-01-23T22:29:00,96,3
2017-01-23T22:34:00,96,5
2017-01-23T22:51:00,100,5
2017-01-23T23:16:00,96,8
2017-01-23T23:32:00,96,8
2017-01-23T23:51:00,100,5
2017-01-23T23:59:00,,
2017-01-24T00:08:00,100,6
2017-01-24T00:51:00,,3
2017-01-24T01:20:00,,3
2017-01-24T01:41:00,,3
2017-01-24T01:51:00,,3
2017-01-24T01:59:00,,0
2017-01-24T02:07:00,,3
2017-01-24T02:15:00,,3
2017-01-24T02:23:00,,5
2017-01-24T02:51:00,,5
2017-01-24T03:30:00,,5
2017-01-24T03:35:00,,6
2017-01-24T03:42:00,,6
2017-01-24T03:51:00,,3
2017-01-24T03:58:00,,3
2017-01-24T04:51:00,,3
2017-01-24T05:09:00,,3
2017-01-24T05:31:00,,3
2017-01-24T05:51:00,,5
2017-01-24T06:51:00,,6
2017-01-24T06:57:00,,6
2017-01-24T07:51:00,,8
2017-01-24T08:51:00,,7
2017-01-24T09:51:00,,6
2017-01-24T10:15:00,,7
2017-01-24T10:23:00,,6
2017-01-24T10:32:00,,7
2017-01-24T10:44:00,,7
2017-01-24T10:51:00,,6
2017-01-24T11:09:00,,7
2017-01-24T11:14:00,,7
2017-01-24T11:21:00,,7
2017-01-24T11:51:00,,7
2017-01-24T12:51:00,,7
2017-01-24T13:36:00,,6
2017-01-24T13:42:00,,7
2017-01-24T13:51:00,,6
2017-01-24T14:18:00,,6
2017-01-24T14:22:00,,5
2017-01-24T14:30:00,,6
2017-01-24T14:36:00,,6
2017-01-24T14:44:00,,7
2017-01-24T14:51:00,,7
2017-01-24T14:56:00,,6
2017-01-24T15:14:00,,7
2017-01-24T15:19:00,,8
2017-01-24T15:31:00,,7
2017-01-24T15:37:00,,7
2017-01-24T15:51:00,,7
2017-01-24T16:16:00,,7
2017-01-24T16:34:00,,6
2017-01-24T16:51:00,,5
2017-01-24T17:23:00,,3
2017-01-24T17:31:00,,5
2017-01-24T17:41:00,,3
2017-01-24T17:51:00,,0
2017-01-24T18:06:00,,0
2017-01-24T18:18:00,,6
2017-01-24T18:34:00,,6
2017-01-24T18:41:00,,7
2017-01-24T18:51:00,,5
2017-01-24T18:55:00,,3
2017-01-24T19:09:00,,7
2017-01-24T19:15:00,,9
2017-01-24T19:27:00,,7
2017-01-24T19:34:00,,6
2017-01-24T19:40:00,,6
2017-01-24T19:48:00,,5
2017-01-24T19:51:00,,6
2017-01-24T19:57:00,,5
2017-01-24T20:36:00,,5
2017-01-24T20:49:00,,3
2017-01-24T20:51:00,,5
2017-01-24T21:12:00,,7
2017-01-24T21:24:00,,7
2017-01-24T21:34:00,,6
2017-01-24T21:37:00,,5
2017-01-24T21:49:00,,6
2017-01-24T21:51:00,,6
2017-01-24T21:57:00,,6
2017-01-24T22:05:00,,5
2017-01-24T22:30:00,,3
2017-01-24T22:51:00,,6
2017-01-24T23:01:00,,8
2017-01-24T23:09:00,,7
2017-01-24T23:33:00,,7
2017-01-24T23:42:00,,7
2017-01-24T23:51:00,,6
2017-01-24T23:59:00,,
2017-01-25T00:19:00,,7
2017-01-25T00:51:00,,8
2017-01-25T01:51:00,,8
2017-01-25T02:29:00,,8
2017-01-25T02:34:00,,8
2017-01-25T02:39:00,,8
2017-01-25T02:49:00,,8
2017-01-25T02:51:00,,8
2017-01-25T03:10:00,,9
2017-01-25T03:27:00,,9
2017-01-25T03:51:00,,8
2017-01-25T04:06:00,,7
2017-01-25T04:14:00,,7
2017-01-25T04:19:00,,7
2017-01-25T04:28:00,,7
2017-01-25T04:34:00,,7
2017-01-25T04:43:00,,8
2017-01-25T04:51:00,,8
2017-01-25T05:51:00,,6
2017-01-25T06:06:00,,6
2017-01-25T06:12:00,,6
2017-01-25T06:51:00,,3
2017-01-25T07:51:00,,0
2017-01-25T08:03:00,,0
2017-01-25T08:10:00,,0
2017-01-25T08:32:00,,0
2017-01-25T08:45:00,,3
2017-01-25T08:51:00,,5
2017-01-25T09:28:00,,0
2017-01-25T09:42:00,,0
2017-01-25T09:51:00,,0
2017-01-25T10:31:00,,3
2017-01-25T10:45:00,,0
2017-01-25T10:51:00,,0
2017-01-25T11:51:00,,3
2017-01-25T12:51:00,,3
2017-01-25T13:51:00,,5
2017-01-25T14:51:00,,0
2017-01-25T15:51:00,,0
2017-01-25T16:51:00,,3
2017-01-25T17:33:00,,0
2017-01-25T17:49:00,,0
2017-01-25T17:51:00,,0
2017-01-25T18:51:00,,0
2017-01-25T19:51:00,,3
2017-01-25T20:51:00,,0
2017-01-25T21:51:00,,0
2017-01-25T22:51:00,,3
2017-01-25T23:51:00,,0
2017-01-25T23:59:00,,
2017-01-26T00:51:00,,3
2017-01-26T01:43:00,,0
2017-01-26T01:48:00,,0
2017-01-26T01:51:00,,3
2017-01-26T02:15:00,,0
2017-01-26T02:26:00,,0
2017-01-26T02:51:00,,3
2017-01-26T03:51:00,,0
2017-01-26T04:44:00,,0
2017-01-26T04:51:00,,0
2017-01-26T05:00:00,,5
2017-01-26T05:31:00,,7
2017-01-26T05:51:00,,5
2017-01-26T06:31:00,,0
2017-01-26T06:51:00,,0
2017-01-26T07:04:00,,3
2017-01-26T07:19:00,,3
2017-01-26T07:26:00,,3
2017-01-26T07:51:00,,3
2017-01-26T08:10:00,,3
2017-01-26T08:24:00,,0
2017-01-26T08:51:00,,3
2017-01-26T09:10:00,,7
2017-01-26T09:51:00,,5
2017-01-26T10:51:00,,0
2017-01-26T11:51:00,,5
2017-01-26T12:51:00,85,0
2017-01-26T13:51:00,92,0
2017-01-26T14:51:00,88,0
2017-01-26T15:51:00,92,0
2017-01-26T16:51:00,88,3
2017-01-26T17:03:00,96,0
2017-01-26T17:11:00,95,5
2017-01-26T17:19:00,100,3
2017-01-26T17:33:00,88,3
2017-01-26T17:46:00,100,0
2017-01-26T17:51:00,96,0
2017-01-26T18:00:00,95,0
2017-01-26T18:49:00,92,0
2017-01-26T18:51:00,92,0
2017-01-26T19:02:00,88,5
2017-01-26T19:09:00,88,3
2017-01-26T19:12:00,92,3
2017-01-26T19:51:00,84,0
2017-01-26T20:19:00,87,5
2017-01-26T20:29:00,88,5
2017-01-26T20:36:00,88,0
2017-01-26T20:44:00,92,0
2017-01-26T20:49:00,92,0
2017-01-26T20:51:00,92,0
2017-01-26T20:56:00,92,0
2017-01-26T21:33:00,88,6
2017-01-26T21:49:00,92,5
2017-01-26T21:51:00,92,0
2017-01-26T22:02:00,96,0
2017-01-26T22:51:00,96,0
2017-01-26T23:19:00,88,3
2017-01-26T23:27:00,87,0
2017-01-26T23:51:00,88,0
2017-01-26T23:59:00,,
2017-01-27T00:05:00,84,0
2017-01-27T00:21:00,92,3
2017-01-27T00:28:00,84,5
2017-01-27T00:49:00,92,5
2017-01-27T00:51:00,88,3
2017-01-27T01:31:00,92,5
2017-01-27T01:36:00,91,6
2017-01-27T01:48:00,92,5
2017-01-27T01:51:00,92,0
2017-01-27T02:08:00,88,0
2017-01-27T02:44:00,84,0
2017-01-27T02:51:00,84,0
2017-01-27T03:51:00,87,0
2017-01-27T04:51:00,84,3
2017-01-27T05:30:00,87,5
2017-01-27T05:48:00,85,6
2017-01-27T05:51:00,87,6
2017-01-27T06:51:00,84,0
2017-01-27T07:51:00,87,5
2017-01-27T08:20:00,88,6
2017-01-27T08:36:00,88,3
2017-01-27T08:51:00,87,3
2017-01-27T09:17:00,92,3
2017-01-27T09:43:00,92,3
2017-01-27T09:51:00,92,0
2017-01-27T10:01:00,96,0
2017-01-27T10:51:00,88,3
2017-01-27T11:51:00,84,5
2017-01-27T12:51:00,84,6
2017-01-27T13:51:00,80,5
2017-01-27T14:51:00,80,3
2017-01-27T15:51:00,80,5
2017-01-27T16:51:00,84,0
2017-01-27T17:51:00,92,0
2017-01-27T18:14:00,96,7
2017-01-27T18:20:00,95,7
2017-01-27T18:28:00,95,3
2017-01-27T18:33:00,96,0
2017-01-27T18:51:00,91,5
2017-01-27T19:24:00,95,3
2017-01-27T19:39:00,100,0
2017-01-27T19:46:00,96,0
2017-01-27T19:49:00,100,0
2017-01-27T19:51:00,96,0
2017-01-27T20:49:00,92,3
2017-01-27T20:51:00,91,6
2017-01-27T20:57:00,87,6
2017-01-27T21:51:00,87,5
2017-01-27T22:51:00,88,0
2017-01-27T23:51:00,92,0
2017-01-27T23:59:00,,
2017-01-28T00:51:00,84,0
2017-01-28T01:51:00,87,6
2017-01-28T02:51:00,92,3
2017-01-28T03:51:00,92,3
2017-01-28T04:51:00,84,0
2017-01-28T05:51:00,87,6
2017-01-28T06:51:00,88,0
2017-01-28T07:51:00,84,0
2017-01-28T08:51:00,84,6
2017-01-28T09:51:00,84,5
2017-01-28T10:51:00,77,0
2017-01-28T11:51:00,77,8
2017-01-28T12:28:00,80,8
2017-01-28T12:51:00,80,9
2017-01-28T13:51:00,81,6
2017-01-28T14:51:00,81,7
2017-01-28T15:51:00,74,0
2017-01-28T16:51:00,84,5
2017-01-28T17:51:00,92,3
2017-01-28T18:51:00,92,0
2017-01-28T19:10:00,87,3
2017-01-28T19:26:00,95,0
2017-01-28T19:51:00,91,0
2017-01-28T19:56:00,91,3
2017-01-28T20:02:00,87,3
2017-01-28T20:07:00,96,0
2017-01-28T20:14:00,91,0
2017-01-28T20:22:00,95,0
2017-01-28T20:28:00,88,5
2017-01-28T20:32:00,87,5
2017-01-28T20:37:00,87,5
2017-01-28T20:51:00,95,5
2017-01-28T21:51:00,87,0
2017-01-28T22:10:00,91,6
2017-01-28T22:38:00,96,5
2017-01-28T22:43:00,87,5
2017-01-28T22:51:00,91,5
2017-01-28T22:57:00,95,0
2017-01-28T23:04:00,96,3
2017-01-28T23:51:00,91,0
2017-01-28T23:59:00,,
2017-01-29T00:51:00,100,0
2017-01-29T01:51:00,82,3
2017-01-29T02:51:00,83,3
2017-01-29T03:51:00,83,0
2017-01-29T04:51:00,83,0
2017-01-29T05:51:00,91,0
2017-01-29T06:51:00,79,0
2017-01-29T07:51:00,87,5
2017-01-29T08:51:00,83,3
2017-01-29T09:29:00,88,0
2017-01-29T09:45:00,87,3
2017-01-29T09:51:00,87,0
2017-01-29T10:02:00,83,0
2017-01-29T10:11:00,83,0
2017-01-29T10:23:00,87,3
2017-01-29T10:31:00,84,3
2017-01-29T10:40:00,83,0
2017-01-29T10:51:00,87,0
2017-01-29T11:51:00,87,0
2017-01-29T12:11:00,88,0
2017-01-29T12:22:00,87,0
2017-01-29T12:34:00,84,0
2017-01-29T12:40:00,84,0
2017-01-29T12:51:00,81,0
2017-01-29T13:51:00,77,3
2017-01-29T14:51:00,73,3
2017-01-29T15:51:00,74,0
2017-01-29T16:51:00,80,0
2017-01-29T17:51:00,91,0
2017-01-29T18:49:00,92,3
2017-01-29T18:51:00,91,3
2017-01-29T19:04:00,83,0
2017-01-29T19:14:00,83,0
2017-01-29T19:21:00,87,0
2017-01-29T19:44:00,87,0
2017-01-29T19:49:00,85,0
2017-01-29T19:51:00,87,0
2017-01-29T20:00:00,91,0
2017-01-29T20:13:00,95,0
2017-01-29T20:35:00,91,0
2017-01-29T20:51:00,91,3
2017-01-29T20:58:00,95,5
2017-01-29T21:04:00,91,3
2017-01-29T21:25:00,87,0
2017-01-29T21:32:00,87,0
2017-01-29T21:37:00,87,0
2017-01-29T21:42:00,88,0
2017-01-29T21:51:00,88,0
2017-01-29T22:07:00,91,3
2017-01-29T22:23:00,95,0
2017-01-29T22:25:00,91,0
2017-01-29T22:33:00,87,3
2017-01-29T22:48:00,92,0
2017-01-29T22:51:00,87,0
2017-01-29T22:57:00,87,0
2017-01-29T23:51:00,86,3
2017-01-29T23:59:00,,
2017-01-30T00:51:00,91,3
2017-01-30T01:51:00,87,0
2017-01-30T02:51:00,86,0
2017-01-30T03:35:00,91,3
2017-01-30T03:43:00,95,5
2017-01-30T03:51:00,91,6
2017-01-30T04:51:00,82,3
2017-01-30T05:51:00,87,5
2017-01-30T06:51:00,86,3
2017-01-30T07:37:00,87,5
2017-01-30T07:49:00,78,6
2017-01-30T07:51:00,82,7
2017-01-30T08:06:00,87,9
2017-01-30T08:16:00,87,7
2017-01-30T08:32:00,87,0
2017-01-30T08:51:00,82,0
2017-01-30T09:08:00,83,0
2017-01-30T09:14:00,88,0
2017-01-30T09:22:00,88,0
